                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.89717,                0.62602,                 1.0286,                0.91271,                  0.966,                0.97385,                0.74784,                0.76077,                0.52427,                0.99416,             0.00028872,             0.00028872,             0.00028872
                     36,                 0.8506,                0.57292,                 1.0004,                0.91899,                0.95953,                0.97316,                0.75103,                0.76652,                0.52621,                0.99684,             0.00027222,             0.00027222,             0.00027222
                     37,                0.84527,                0.57566,                  1.019,                0.92351,                 0.9532,                0.97547,                0.75996,                0.76177,                 0.5204,                0.99193,             0.00025573,             0.00025573,             0.00025573
                     38,                0.85996,                0.63291,                 1.0336,                0.93723,                 0.9508,                0.97689,                0.74392,                0.75286,                0.50977,                0.98566,             0.00023924,             0.00023924,             0.00023924
                     39,                0.85281,                0.61221,                 1.0585,                0.93139,                0.95082,                0.97951,                0.74129,                0.76937,                0.50318,                0.99067,             0.00022274,             0.00022274,             0.00022274
                     40,                0.85288,                0.57842,                 1.0101,                0.92846,                0.95418,                0.98107,                0.73617,                0.77653,                0.50002,                0.99669,             0.00020625,             0.00020625,             0.00020625
                     41,                0.83219,                0.60176,                 1.0143,                0.92652,                0.95416,                0.98155,                0.74736,                0.76803,                0.49795,                0.99387,             0.00018976,             0.00018976,             0.00018976
                     42,                0.80945,                0.55515,                 1.0075,                0.92339,                 0.9579,                0.98228,                0.75484,                0.75766,                0.49231,                 0.9866,             0.00017326,             0.00017326,             0.00017326
                     43,                0.84304,                0.65591,                 1.0431,                0.92229,                0.95908,                 0.9833,                0.76193,                0.76088,                0.49356,                0.98442,             0.00015677,             0.00015677,             0.00015677
                     44,                0.83333,                0.58017,                0.99905,                  0.944,                0.95475,                0.98378,                0.76427,                0.76228,                0.49644,                 0.9825,             0.00014028,             0.00014028,             0.00014028
                     45,                 0.7939,                0.53636,                 1.0044,                0.94798,                0.96129,                0.98346,                0.76243,                0.75184,                0.49568,                0.97836,             0.00012378,             0.00012378,             0.00012378
                     46,                 0.7769,                 0.5374,                 1.0263,                0.96004,                0.95875,                0.98333,                0.76597,                0.73486,                0.49177,                0.97242,             0.00010729,             0.00010729,             0.00010729
                     47,                0.80002,                0.55657,                 1.0108,                 0.9594,                0.95887,                0.98418,                0.76538,                0.72065,                0.48594,                 0.9673,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     48,                0.76859,                0.52463,                0.98266,                0.95846,                0.95827,                0.98446,                0.77134,                0.71424,                0.48222,                0.96455,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     49,                0.74883,                0.54689,                 1.0066,                0.95774,                0.95762,                0.98359,                0.76871,                 0.7129,                0.48031,                0.96347,              5.781e-05,              5.781e-05,              5.781e-05
                     50,                0.77575,                 0.5216,                0.97639,                 0.9602,                0.95904,                0.98409,                0.76954,                0.71305,                0.47899,                 0.9627,             4.1317e-05,             4.1317e-05,             4.1317e-05
