                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.68969,                0.45575,                0.94672,                0.96874,                0.93939,                0.95595,                 0.7915,                0.56715,                0.38528,                0.89213,             9.2556e-05,             9.2556e-05,             9.2556e-05
                     36,                0.76661,                0.58602,                 1.0134,                0.96874,                0.93939,                0.95595,                 0.7915,                0.56715,                0.38528,                0.89213,             8.9506e-05,             8.9506e-05,             8.9506e-05
                     37,                0.57328,                0.40217,                0.94529,                 0.9687,                0.94084,                0.95597,                0.80675,                0.57282,                 0.3821,                0.89402,             8.6126e-05,             8.6126e-05,             8.6126e-05
                     38,                0.74286,                0.45997,                0.95668,                 0.9687,                0.94084,                0.95597,                0.80675,                0.57282,                 0.3821,                0.89402,             8.2415e-05,             8.2415e-05,             8.2415e-05
                     39,                0.59177,                0.40993,                0.91708,                0.97025,                0.94359,                0.95597,                0.79502,                0.57889,                0.38397,                0.89592,             7.8375e-05,             7.8375e-05,             7.8375e-05
                     40,                0.87057,                 0.5618,                0.98176,                0.97025,                0.94359,                0.95597,                0.79502,                0.57889,                0.38397,                0.89592,             7.4005e-05,             7.4005e-05,             7.4005e-05
                     41,                0.65168,                0.47617,                0.91315,                0.97014,                0.94576,                0.95601,                0.79448,                0.57832,                0.38513,                0.89405,             6.9306e-05,             6.9306e-05,             6.9306e-05
                     42,                0.68431,                0.49473,                0.94599,                0.97014,                0.94576,                0.95601,                0.79448,                0.57832,                0.38513,                0.89405,             6.4276e-05,             6.4276e-05,             6.4276e-05
                     43,                 0.7139,                0.51173,                0.92376,                0.91073,                   0.96,                0.94809,                0.79796,                 0.5709,                0.38359,                0.89031,             5.8916e-05,             5.8916e-05,             5.8916e-05
                     44,                0.68426,                 0.4631,                0.95806,                0.91073,                   0.96,                0.94809,                0.79796,                 0.5709,                0.38359,                0.89031,             5.3227e-05,             5.3227e-05,             5.3227e-05
                     45,                0.67096,                0.43828,                0.92541,                0.96854,                0.95173,                0.95607,                0.80798,                0.55814,                0.38312,                0.88565,             4.7208e-05,             4.7208e-05,             4.7208e-05
                     46,                0.66221,                0.44708,                0.90199,                0.96854,                0.95173,                0.95607,                0.80798,                0.55814,                0.38312,                0.88565,             4.0859e-05,             4.0859e-05,             4.0859e-05
                     47,                0.68848,                0.44766,                0.93231,                0.96685,                0.95189,                0.95601,                0.81385,                0.54731,                0.38325,                0.88185,              3.418e-05,              3.418e-05,              3.418e-05
                     48,                0.64821,                 0.4619,                0.91389,                0.96685,                0.95189,                0.95601,                0.81385,                0.54731,                0.38325,                0.88185,             2.7171e-05,             2.7171e-05,             2.7171e-05
                     49,                 0.6901,                0.47705,                0.94425,                0.96497,                0.95191,                0.95597,                0.80808,                0.54232,                 0.3828,                0.87939,             1.9832e-05,             1.9832e-05,             1.9832e-05
                     50,                0.65393,                0.42724,                0.93932,                0.96497,                0.95191,                0.95597,                0.80808,                0.54232,                 0.3828,                0.87939,             1.2163e-05,             1.2163e-05,             1.2163e-05
