                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                0.86447,                0.67469,                 1.1692,                0.96986,                0.99346,                0.99465,                0.81996,                0.69779,                0.50397,                 1.1003,             0.00072002,             0.00072002,             0.00072002
                    140,                0.86366,                0.64329,                 1.1811,                0.94244,                0.97155,                0.99368,                0.80706,                0.70208,                0.50603,                 1.0943,              0.0007192,              0.0007192,              0.0007192
                    141,                0.79784,                0.59775,                  1.072,                 0.9454,                 0.9958,                 0.9922,                0.81462,                0.67442,                0.49592,                  1.083,             0.00071837,             0.00071837,             0.00071837
                    142,                0.72536,                0.56691,                 1.0792,                0.95907,                0.97258,                0.99131,                0.81314,                0.68176,                0.49155,                 1.0922,             0.00071755,             0.00071755,             0.00071755
                    143,                0.91551,                0.62079,                 1.2324,                0.91532,                0.97933,                 0.9782,                0.78576,                 0.7259,                0.52993,                 1.1211,             0.00071672,             0.00071672,             0.00071672
                    144,                0.85863,                0.57951,                 1.1684,                0.88681,                0.95507,                0.95786,                 0.7789,                0.68113,                0.58715,                 1.0996,              0.0007159,              0.0007159,              0.0007159
                    145,                0.99732,                 0.7962,                 1.2958,                0.92241,                0.95158,                0.96639,                0.77498,                0.72279,                0.54823,                 1.1122,             0.00071507,             0.00071507,             0.00071507
                    146,                0.92567,                0.61911,                 1.1451,                0.94206,                0.97107,                0.98313,                0.78655,                0.72617,                0.51784,                 1.1036,             0.00071425,             0.00071425,             0.00071425
                    147,                0.88116,                0.64088,                 1.2522,                0.94284,                0.95898,                 0.9907,                0.81258,                0.68623,                 0.5108,                  1.081,             0.00071342,             0.00071342,             0.00071342
                    148,                0.82387,                0.62808,                 1.1591,                0.94985,                0.99245,                 0.9921,                0.81357,                0.67145,                0.49876,                 1.0755,              0.0007126,              0.0007126,              0.0007126
                    149,                0.88108,                 0.6141,                 1.1766,                0.95681,                0.99182,                0.99276,                0.81397,                0.67391,                0.49443,                 1.0814,             0.00071177,             0.00071177,             0.00071177
                    150,                0.85769,                0.68558,                 1.1762,                0.95685,                0.99178,                0.99292,                0.80931,                0.68277,                0.48774,                 1.0861,             0.00071095,             0.00071095,             0.00071095
                    151,                0.89436,                0.82471,                 1.2139,                0.96178,                 0.9882,                  0.993,                0.80758,                0.71734,                0.49318,                 1.1044,             0.00071012,             0.00071012,             0.00071012
                    152,                0.79047,                0.64179,                 1.1295,                0.96474,                0.99513,                0.99466,                0.80401,                0.72058,                0.49877,                 1.1104,              0.0007093,              0.0007093,              0.0007093
                    153,                0.80962,                0.56946,                 1.1099,                0.96028,                0.99412,                0.99469,                0.79893,                0.72494,                0.50627,                 1.1138,             0.00070847,             0.00070847,             0.00070847
                    154,                0.84407,                0.58313,                 1.1716,                0.95692,                 0.9954,                0.99498,                0.80232,                0.71075,                0.50236,                 1.1031,             0.00070765,             0.00070765,             0.00070765
                    155,                0.86314,                0.63838,                 1.1567,                 0.9557,                0.98702,                0.99464,                0.81272,                  0.701,                0.50125,                  1.098,             0.00070683,             0.00070683,             0.00070683
                    156,                 0.9272,                0.81585,                 1.3373,                 0.9573,                0.98424,                0.99267,                0.81707,                0.70118,                0.49487,                 1.0917,               0.000706,               0.000706,               0.000706
                    157,                0.75075,                 0.5629,                 1.1352,                0.93258,                0.98553,                0.99436,                0.81583,                0.70561,                0.50568,                 1.0886,             0.00070518,             0.00070518,             0.00070518
                    158,                0.78218,                0.57475,                 1.1194,                0.95592,                0.95127,                0.99047,                0.81248,                0.69901,                0.50945,                 1.0858,             0.00070435,             0.00070435,             0.00070435
                    159,                0.78032,                0.65365,                 1.1438,                0.96045,                0.95881,                0.98857,                 0.8248,                0.66099,                0.48838,                 1.0735,             0.00070353,             0.00070353,             0.00070353
                    160,                0.85234,                 0.6107,                 1.1823,                0.94815,                0.98224,                0.99117,                 0.8139,                0.68469,                0.49423,                  1.089,              0.0007027,              0.0007027,              0.0007027
                    161,                0.81449,                0.58468,                 1.1514,                0.94613,                0.99973,                0.99264,                0.80355,                 0.7008,                0.50813,                 1.0951,             0.00070188,             0.00070188,             0.00070188
                    162,                0.83058,                0.67065,                 1.0901,                0.96961,                0.98726,                 0.9911,                0.80552,                0.69348,                0.49575,                 1.0874,             0.00070105,             0.00070105,             0.00070105
                    163,                0.85216,                0.66691,                 1.1802,                0.97763,                0.97452,                0.99188,                0.81833,                0.66836,                0.46981,                 1.0752,             0.00070023,             0.00070023,             0.00070023
                    164,                0.82914,                0.55995,                 1.0979,                0.97216,                0.97915,                0.99344,                0.82132,                0.67168,                0.48213,                 1.0793,              0.0006994,              0.0006994,              0.0006994
                    165,                 0.8376,                0.57202,                 1.1779,                0.97069,                0.99351,                0.99303,                0.82095,                0.67703,                0.47953,                 1.0882,             0.00069858,             0.00069858,             0.00069858
                    166,                0.85384,                0.61363,                 1.1994,                0.95719,                0.98545,                0.99219,                0.81818,                0.68571,                0.48844,                 1.0937,             0.00069775,             0.00069775,             0.00069775
                    167,                0.83736,                0.59788,                 1.1025,                0.94596,                0.95872,                0.99203,                0.81608,                0.70447,                0.51805,                 1.0974,             0.00069693,             0.00069693,             0.00069693
                    168,                0.79277,                0.73492,                 1.0881,                0.93863,                0.95551,                0.99038,                  0.802,                0.69553,                0.52186,                  1.092,              0.0006961,              0.0006961,              0.0006961
                    169,                0.96421,                0.75231,                 1.1313,                0.94872,                0.96555,                0.99016,                0.79849,                 0.7017,                0.49884,                 1.0939,             0.00069528,             0.00069528,             0.00069528
                    170,                  0.836,                0.59672,                 1.1221,                 0.9661,                0.97764,                0.99267,                 0.8107,                0.68388,                0.47463,                 1.0819,             0.00069446,             0.00069446,             0.00069446
                    171,                0.78019,                0.57735,                 1.0866,                0.95343,                0.99052,                0.99344,                0.82176,                0.65614,                0.48702,                 1.0636,             0.00069363,             0.00069363,             0.00069363
                    172,                0.93956,                0.69142,                 1.2774,                0.95428,                0.96796,                0.99422,                0.82066,                0.68901,                 0.5251,                 1.0825,             0.00069281,             0.00069281,             0.00069281
                    173,                0.93124,                0.68579,                 1.2925,                0.96165,                0.96862,                0.99344,                0.80721,                0.71725,                0.49132,                 1.1081,             0.00069198,             0.00069198,             0.00069198
                    174,                0.82578,                0.62766,                 1.1895,                0.95248,                0.98662,                0.99267,                0.80409,                0.69075,                0.47041,                 1.0923,             0.00069116,             0.00069116,             0.00069116
                    175,                0.80587,                0.54563,                 1.1736,                0.97047,                0.99498,                0.99189,                0.81619,                0.67129,                0.46622,                 1.0725,             0.00069033,             0.00069033,             0.00069033
                    176,                0.77329,                0.56052,                 1.1115,                 0.9628,                0.98049,                0.98753,                0.80263,                0.71703,                0.48975,                 1.0871,             0.00068951,             0.00068951,             0.00068951
                    177,                0.85511,                0.63358,                 1.1881,                0.93327,                0.95705,                0.98506,                0.79404,                0.72358,                0.52298,                 1.0939,             0.00068868,             0.00068868,             0.00068868
                    178,                0.88972,                0.62313,                 1.0935,                0.93289,                0.94519,                0.98451,                0.81101,                0.67712,                0.50789,                 1.0786,             0.00068786,             0.00068786,             0.00068786
                    179,                0.90242,                0.61079,                 1.1238,                0.94673,                0.98291,                0.99033,                0.82264,                0.66043,                0.47309,                 1.0718,             0.00068703,             0.00068703,             0.00068703
                    180,                0.80943,                0.52036,                 1.1112,                0.92268,                0.98828,                0.99267,                0.81621,                0.67736,                0.46852,                 1.0783,             0.00068621,             0.00068621,             0.00068621
                    181,                0.79154,                0.61692,                 1.1524,                0.97538,                0.92667,                0.98844,                0.82223,                0.66791,                 0.4851,                 1.0723,             0.00068538,             0.00068538,             0.00068538
                    182,                0.85361,                0.58895,                 1.1778,                0.97285,                0.94326,                0.97802,                0.81021,                0.67024,                0.49842,                 1.0766,             0.00068456,             0.00068456,             0.00068456
                    183,                0.81371,                0.57622,                 1.0738,                0.98333,                0.94316,                0.97951,                0.81964,                0.66298,                0.48159,                   1.08,             0.00068373,             0.00068373,             0.00068373
                    184,                0.76533,                0.58988,                 1.0969,                0.97147,                 0.9738,                0.98903,                0.82127,                 0.6603,                0.47124,                 1.0714,             0.00068291,             0.00068291,             0.00068291
                    185,                0.75988,                0.57556,                 1.0779,                0.98154,                0.99235,                0.99033,                0.82729,                 0.6428,                 0.4525,                 1.0564,             0.00068209,             0.00068209,             0.00068209
                    186,                0.73664,                0.57378,                  1.093,                 0.9831,                0.99779,                0.99267,                0.83069,                0.65051,                0.44688,                 1.0537,             0.00068126,             0.00068126,             0.00068126
                    187,                0.84754,                0.53281,                 1.2135,                0.97875,                      1,                0.99422,                0.82811,                0.65287,                0.45236,                 1.0487,             0.00068044,             0.00068044,             0.00068044
                    188,                0.77365,                0.61706,                 1.1242,                0.97113,                      1,                0.99251,                0.82135,                0.66722,                0.45637,                 1.0582,             0.00067961,             0.00067961,             0.00067961
                    189,                0.82091,                0.59337,                 1.1441,                0.97778,                0.97361,                0.99329,                 0.8222,                0.65874,                 0.4482,                 1.0603,             0.00067879,             0.00067879,             0.00067879
                    190,                0.80392,                0.55848,                 1.1259,                0.94502,                0.99568,                0.99329,                0.81757,                0.66667,                0.47678,                 1.0648,             0.00067796,             0.00067796,             0.00067796
                    191,                0.79838,                0.55873,                 1.1392,                0.96358,                0.99917,                0.99344,                0.81937,                0.67335,                0.48646,                 1.0697,             0.00067714,             0.00067714,             0.00067714
                    192,                 1.0336,                0.99273,                 1.2391,                 0.9686,                 0.9907,                0.99422,                0.82207,                0.66658,                0.46095,                 1.0699,             0.00067631,             0.00067631,             0.00067631
                    193,                0.84136,                0.63978,                 1.1247,                0.96615,                0.98841,                0.99422,                0.83342,                0.65669,                0.47055,                 1.0658,             0.00067549,             0.00067549,             0.00067549
                    194,                0.74898,                  0.595,                 1.0645,                0.97989,                0.99694,                0.99422,                0.82957,                0.66632,                0.45964,                 1.0732,             0.00067466,             0.00067466,             0.00067466
                    195,                0.70848,                0.58584,                 1.0241,                0.98249,                0.99727,                0.99342,                0.83583,                0.65398,                0.44832,                 1.0664,             0.00067384,             0.00067384,             0.00067384
                    196,                0.75984,                0.53228,                  1.089,                0.95089,                0.98895,                0.99088,                0.83321,                0.63517,                0.44837,                 1.0514,             0.00067301,             0.00067301,             0.00067301
                    197,                0.78029,                0.53327,                 1.0932,                0.94967,                 0.9921,                0.99183,                  0.829,                0.65552,                0.44747,                  1.061,             0.00067219,             0.00067219,             0.00067219
                    198,                0.84993,                 0.5925,                 1.1172,                0.96456,                0.99505,                0.99267,                0.82908,                0.65199,                0.44549,                  1.059,             0.00067136,             0.00067136,             0.00067136
                    199,                0.55103,                 1.1733,                0.81576,                0.96106,                0.99649,                0.99422,                0.82257,                0.68608,                0.50623,                 1.0806,             0.00067054,             0.00067054,             0.00067054
                    200,                0.82024,                0.58958,                 1.1216,                0.95123,                0.99937,                0.99344,                0.82691,                0.67137,                0.53152,                 1.0825,             0.00066972,             0.00066972,             0.00066972
                    201,                0.74123,                 0.5566,                 1.0644,                0.95333,                0.99785,                0.99354,                0.84186,                0.62601,                0.47693,                 1.0563,             0.00066889,             0.00066889,             0.00066889
                    202,                0.75172,                0.52329,                 1.0727,                0.95765,                0.99123,                0.98979,                0.82061,                 0.6701,                 0.4536,                 1.0672,             0.00066807,             0.00066807,             0.00066807
                    203,                0.73963,                0.51735,                 1.1036,                 0.9634,                0.99123,                0.99313,                0.82273,                0.66098,                0.45654,                 1.0636,             0.00066724,             0.00066724,             0.00066724
                    204,                0.78858,                0.55322,                 1.1197,                0.96624,                0.98975,                0.99313,                0.81969,                0.66625,                0.45748,                 1.0634,             0.00066642,             0.00066642,             0.00066642
                    205,                0.75212,                 0.5273,                 1.0841,                 0.9753,                0.98957,                 0.9942,                0.80898,                0.68201,                0.46112,                 1.0704,             0.00066559,             0.00066559,             0.00066559
                    206,                0.69237,                0.52167,                 1.1349,                0.97667,                 0.9982,                0.99305,                0.81537,                 0.6512,                0.45968,                  1.058,             0.00066477,             0.00066477,             0.00066477
                    207,                0.80161,                0.57729,                 1.1017,                0.97881,                  0.997,                0.99285,                0.81103,                 0.7092,                0.47772,                 1.0879,             0.00066394,             0.00066394,             0.00066394
                    208,                  0.779,                0.56419,                 1.1099,                0.94906,                0.99749,                0.98904,                0.79859,                0.72913,                0.51808,                 1.1037,             0.00066312,             0.00066312,             0.00066312
                    209,                0.95611,                0.60222,                 1.3115,                0.95466,                0.98355,                0.98737,                0.80331,                0.66218,                0.52244,                  1.066,             0.00066229,             0.00066229,             0.00066229
                    210,                0.77553,                0.59866,                 1.1584,                0.95963,                0.98877,                0.98568,                0.80398,                0.67601,                0.50203,                 1.0615,             0.00066147,             0.00066147,             0.00066147
                    211,                0.77652,                0.61984,                  1.137,                0.97117,                0.99242,                 0.9871,                0.80125,                0.69497,                0.48195,                 1.0705,             0.00066064,             0.00066064,             0.00066064
                    212,                 0.7883,                0.57762,                 1.1014,                0.97112,                0.98224,                0.99339,                 0.8146,                0.68315,                0.48179,                  1.073,             0.00065982,             0.00065982,             0.00065982
                    213,                0.89172,                0.60309,                 1.1022,                0.97652,                0.96399,                 0.9915,                 0.8254,                0.64395,                0.47523,                 1.0517,             0.00065899,             0.00065899,             0.00065899
                    214,                 0.8359,                0.84659,                 1.1825,                0.95924,                0.97073,                0.99015,                0.83057,                0.64208,                0.46186,                 1.0514,             0.00065817,             0.00065817,             0.00065817
                    215,                0.76861,                0.53026,                  1.093,                0.96522,                0.95812,                0.99028,                0.83273,                0.62609,                0.45403,                 1.0462,             0.00065735,             0.00065735,             0.00065735
                    216,                 0.7686,                0.56255,                 1.1169,                0.93643,                0.99123,                0.99421,                0.82933,                0.67571,                0.45839,                 1.0716,             0.00065652,             0.00065652,             0.00065652
                    217,                0.77072,                0.60091,                 1.0947,                0.95247,                0.98371,                  0.995,                0.82491,                0.68429,                0.44968,                 1.0767,              0.0006557,              0.0006557,              0.0006557
                    218,                0.92259,                 1.1095,                 1.2229,                0.97767,                0.98506,                  0.995,                0.83459,                0.64154,                0.44566,                 1.0509,             0.00065487,             0.00065487,             0.00065487
                    219,                0.82454,                0.64385,                 1.2217,                0.97796,                0.98583,                0.99499,                0.83867,                0.63295,                0.44009,                 1.0458,             0.00065405,             0.00065405,             0.00065405
                    220,                0.75946,                0.57857,                 1.0658,                0.96954,                      1,                0.99344,                0.83211,                0.65236,                0.44022,                  1.053,             0.00065322,             0.00065322,             0.00065322
                    221,                0.89266,                0.60049,                 1.0782,                0.96911,                0.99942,                0.98871,                0.81672,                0.67087,                0.45783,                 1.0652,              0.0006524,              0.0006524,              0.0006524
                    222,                0.80439,                0.56737,                 1.1549,                0.94517,                0.99553,                0.98616,                0.80768,                0.71019,                0.48436,                 1.0843,             0.00065157,             0.00065157,             0.00065157
                    223,                0.84115,                 1.0204,                 1.1814,                0.94683,                0.99014,                0.98827,                 0.8116,                0.68913,                0.48257,                 1.0704,             0.00065075,             0.00065075,             0.00065075
                    224,                 0.8135,                0.58533,                 1.1304,                0.96294,                0.98982,                0.99026,                0.81736,                0.67773,                0.46554,                 1.0604,             0.00064992,             0.00064992,             0.00064992
                    225,                0.97816,                0.70191,                 1.3021,                 0.9711,                0.99619,                0.99109,                0.84358,                0.62956,                0.44284,                  1.033,              0.0006491,              0.0006491,              0.0006491
                    226,                0.75129,                0.51327,                 1.1088,                0.97397,                      1,                0.99499,                0.84661,                0.61029,                0.42831,                 1.0385,             0.00064827,             0.00064827,             0.00064827
                    227,                0.72526,                0.52726,                  1.113,                0.96626,                      1,                0.99499,                0.83434,                0.62283,                 0.4353,                 1.0495,             0.00064745,             0.00064745,             0.00064745
                    228,                0.76111,                0.52783,                 1.0986,                0.97425,                0.99056,                0.99455,                0.82087,                0.66888,                0.45473,                 1.0669,             0.00064662,             0.00064662,             0.00064662
                    229,                0.85235,                0.64146,                 1.2574,                0.97017,                 0.9924,                0.99264,                0.81626,                0.67364,                0.45128,                 1.0643,              0.0006458,              0.0006458,              0.0006458
                    230,                0.81601,                0.59247,                 1.1486,                0.96785,                0.99315,                0.99188,                0.83374,                0.63188,                0.43781,                 1.0382,             0.00064498,             0.00064498,             0.00064498
                    231,                 0.8657,                0.59675,                 1.0699,                0.96999,                      1,                0.99267,                0.83134,                0.64289,                0.43435,                 1.0414,             0.00064415,             0.00064415,             0.00064415
                    232,                0.98425,                0.80023,                  1.357,                 0.9792,                0.99817,                0.99344,                0.82815,                0.66307,                0.44133,                   1.05,             0.00064333,             0.00064333,             0.00064333
                    233,                0.67578,                 1.2305,                 1.0285,                0.97615,                 0.9986,                0.99422,                0.83551,                0.65127,                0.45282,                 1.0473,              0.0006425,              0.0006425,              0.0006425
                    234,                0.70266,                0.56861,                 1.0679,                0.97429,                0.99255,                  0.995,                0.83457,                0.64593,                0.45267,                 1.0542,             0.00064168,             0.00064168,             0.00064168
                    235,                0.99985,                0.83443,                  1.279,                0.96978,                 0.9982,                  0.995,                0.83185,                0.64367,                0.43764,                 1.0544,             0.00064085,             0.00064085,             0.00064085
                    236,                0.76963,                0.55444,                 1.1389,                0.97178,                0.99494,                  0.995,                0.82821,                0.64587,                0.42876,                 1.0518,             0.00064003,             0.00064003,             0.00064003
                    237,                0.74016,                0.60391,                 1.0824,                0.97307,                0.99548,                  0.995,                0.83089,                0.64502,                0.42485,                 1.0502,              0.0006392,              0.0006392,              0.0006392
                    238,                0.84922,                0.62628,                 1.0996,                0.96676,                      1,                  0.995,                 0.8381,                0.62021,                0.42536,                 1.0363,             0.00063838,             0.00063838,             0.00063838
                    239,                0.77217,                0.58501,                  1.119,                0.96947,                 0.9958,                0.99495,                0.83538,                 0.6389,                0.44299,                  1.047,             0.00063755,             0.00063755,             0.00063755
                    240,                0.72566,                0.54418,                 1.1118,                0.97311,                0.98766,                0.99491,                0.82758,                0.65377,                 0.4513,                 1.0497,             0.00063673,             0.00063673,             0.00063673
                    241,                0.94426,                 0.7414,                 1.3178,                0.97178,                0.97657,                0.99489,                0.83063,                0.64333,                0.45816,                 1.0464,              0.0006359,              0.0006359,              0.0006359
                    242,                0.71876,                0.64895,                 1.0883,                0.96668,                0.98663,                 0.9942,                0.81444,                0.67713,                0.45522,                 1.0705,             0.00063508,             0.00063508,             0.00063508
                    243,                0.68415,                0.51257,                 1.0593,                0.97634,                0.98837,                0.99275,                 0.8209,                0.66083,                0.44586,                 1.0599,             0.00063425,             0.00063425,             0.00063425
                    244,                 0.7493,                0.50619,                  1.087,                0.96853,                0.98922,                0.99231,                0.83489,                0.63512,                0.43666,                  1.038,             0.00063343,             0.00063343,             0.00063343
                    245,                 0.8012,                0.56493,                 1.1531,                0.96853,                0.99129,                  0.995,                 0.8358,                0.63814,                0.43492,                  1.042,             0.00063261,             0.00063261,             0.00063261
                    246,                0.72506,                0.54119,                 1.1375,                0.96147,                0.99212,                  0.995,                 0.8414,                0.62841,                0.42853,                 1.0433,             0.00063178,             0.00063178,             0.00063178
                    247,                0.78166,                0.54747,                 1.0668,                0.95739,                0.98586,                0.99344,                0.83199,                0.63745,                0.43178,                 1.0492,             0.00063096,             0.00063096,             0.00063096
                    248,                0.75485,                0.53957,                 1.1668,                0.95137,                0.99583,                0.99111,                0.83798,                0.62785,                0.44352,                 1.0376,             0.00063013,             0.00063013,             0.00063013
                    249,                0.72641,                0.54985,                 1.1751,                0.96284,                0.99822,                0.99267,                0.83596,                0.62788,                0.43967,                 1.0297,             0.00062931,             0.00062931,             0.00062931
                    250,                0.74287,                 0.5593,                 1.0938,                0.97964,                0.99951,                  0.995,                0.84516,                0.62344,                0.42443,                 1.0339,             0.00062848,             0.00062848,             0.00062848
                    251,                0.90291,                0.61504,                 1.0975,                0.99025,                0.99877,                  0.995,                0.83639,                0.61409,                0.41587,                 1.0375,             0.00062766,             0.00062766,             0.00062766
                    252,                0.75275,                0.54931,                 1.1166,                0.99319,                 0.9968,                  0.995,                0.84272,                0.61272,                 0.4193,                 1.0343,             0.00062683,             0.00062683,             0.00062683
                    253,                0.77174,                0.58781,                  1.097,                0.99384,                0.99616,                  0.995,                0.84212,                0.62247,                0.43164,                 1.0372,             0.00062601,             0.00062601,             0.00062601
                    254,                0.78048,                 0.5471,                 1.0883,                0.99097,                0.99194,                0.99499,                0.85032,                0.61927,                0.42796,                 1.0345,             0.00062518,             0.00062518,             0.00062518
                    255,                0.70322,                0.48369,                 1.0368,                0.97325,                0.99471,                  0.995,                0.84889,                0.60173,                0.41908,                 1.0241,             0.00062436,             0.00062436,             0.00062436
                    256,                0.73335,                0.50718,                 1.1041,                 0.9716,                0.99413,                0.99422,                0.84302,                0.61677,                0.42505,                 1.0323,             0.00062353,             0.00062353,             0.00062353
                    257,                0.80878,                0.59003,                 1.0528,                0.96934,                0.99212,                0.99267,                0.84211,                0.61396,                0.42769,                 1.0332,             0.00062271,             0.00062271,             0.00062271
                    258,                0.76745,                0.49159,                 1.0973,                 0.9639,                0.99123,                0.99223,                0.84071,                0.59435,                0.41601,                 1.0177,             0.00062188,             0.00062188,             0.00062188
                    259,                0.71954,                0.66703,                 1.0351,                0.96798,                0.99308,                0.99104,                0.83907,                0.60376,                0.44964,                 1.0207,             0.00062106,             0.00062106,             0.00062106
                    260,                0.74513,                0.54962,                 1.0619,                0.97719,                0.99874,                0.99189,                0.83606,                0.61194,                0.47438,                 1.0359,             0.00062024,             0.00062024,             0.00062024
                    261,                0.73731,                0.60722,                 1.0732,                0.96906,                0.99586,                0.99422,                0.82997,                0.64259,                0.44272,                  1.055,             0.00061941,             0.00061941,             0.00061941
                    262,                0.74565,                0.55012,                 1.1527,                0.97649,                0.98061,                0.99481,                0.83462,                0.64327,                0.43711,                 1.0514,             0.00061859,             0.00061859,             0.00061859
                    263,                 0.7533,                0.56929,                 1.1015,                0.96976,                0.97403,                0.99422,                0.85022,                0.59121,                0.46182,                 1.0232,             0.00061776,             0.00061776,             0.00061776
                    264,                0.75335,                0.55824,                 1.1164,                0.95424,                0.97835,                0.99267,                0.83805,                0.60686,                0.47338,                 1.0271,             0.00061694,             0.00061694,             0.00061694
                    265,                0.71271,                0.54308,                 1.0709,                0.96182,                0.99457,                0.99267,                 0.8388,                0.59769,                 0.4278,                 1.0159,             0.00061611,             0.00061611,             0.00061611
                    266,                0.78193,                 0.6513,                 1.0958,                0.97231,                0.99846,                0.98868,                0.85119,                 0.5774,                0.40864,                 1.0116,             0.00061529,             0.00061529,             0.00061529
                    267,                0.73868,                0.52169,                 1.0635,                0.96281,                      1,                0.98811,                0.84961,                0.58518,                0.40606,                  1.022,             0.00061446,             0.00061446,             0.00061446
                    268,                 0.7078,                0.49295,                 1.0684,                0.96903,                0.98196,                0.98938,                0.84943,                0.57942,                 0.4082,                 1.0156,             0.00061364,             0.00061364,             0.00061364
                    269,                0.82997,                0.65554,                 1.2305,                0.96277,                0.98422,                0.99033,                0.84791,                0.58322,                0.41581,                 1.0085,             0.00061281,             0.00061281,             0.00061281
                    270,                0.72176,                0.51203,                 1.0419,                0.97388,                0.98211,                0.99033,                0.84873,                0.58134,                0.41301,                 1.0071,             0.00061199,             0.00061199,             0.00061199
                    271,                 0.9473,                0.66291,                 1.1514,                0.96259,                      1,                0.99033,                0.84358,                0.57811,                0.41578,                 1.0107,             0.00061116,             0.00061116,             0.00061116
                    272,                0.73455,                0.52096,                 1.0866,                 0.9657,                0.98979,                0.99189,                0.84756,                  0.604,                0.42999,                 1.0209,             0.00061034,             0.00061034,             0.00061034
