                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                  1.057,                0.59804,                  1.153,                0.82974,                0.90541,                0.91322,                0.65847,                 1.1548,                0.66216,                 1.2775,             0.00053551,             0.00053551,             0.00053551
                     71,                 1.1704,                0.73963,                 1.1959,                0.82974,                0.90541,                0.91322,                0.65847,                 1.1548,                0.66216,                 1.2775,             0.00054269,             0.00054269,             0.00054269
                     72,                 1.0079,                0.59069,                 1.1206,                0.96716,                0.85896,                0.91357,                0.67816,                 1.0769,                0.64969,                 1.2441,             0.00054986,             0.00054986,             0.00054986
                     73,                 1.1454,                0.66321,                 1.1543,                0.96716,                0.85896,                0.91357,                0.67816,                 1.0769,                0.64969,                 1.2441,             0.00055701,             0.00055701,             0.00055701
                     74,                 1.1074,                0.75742,                 1.3253,                0.96716,                0.85896,                0.91357,                0.67816,                 1.0769,                0.64969,                 1.2441,             0.00056414,             0.00056414,             0.00056414
                     75,                   1.23,                0.86552,                 1.2363,                0.90499,                0.88333,                0.91569,                0.68919,                 1.0464,                0.63249,                 1.2046,             0.00057126,             0.00057126,             0.00057126
                     76,                 1.2042,                  0.792,                 1.2179,                0.90499,                0.88333,                0.91569,                0.68919,                 1.0464,                0.63249,                 1.2046,             0.00057836,             0.00057836,             0.00057836
                     77,                 1.0055,                0.58767,                 1.0068,                0.90499,                0.88333,                0.91569,                0.68919,                 1.0464,                0.63249,                 1.2046,             0.00058545,             0.00058545,             0.00058545
                     78,                0.99114,                0.70127,                 1.0554,                0.90673,                    0.9,                 0.9195,                0.72207,                0.94889,                0.63079,                  1.149,             0.00059252,             0.00059252,             0.00059252
                     79,                  1.152,                0.75848,                 1.2748,                0.90673,                    0.9,                 0.9195,                0.72207,                0.94889,                0.63079,                  1.149,             0.00059957,             0.00059957,             0.00059957
